ID,Species_reported,Species_accepted,Condition,Temperature,GermSeeds,nSeeds,Growth_form,Distribution,Microhabitat,Dry_mass,Dormancy,Species_acceptedLCVP
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Light,20,11,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Light,20,9,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Light,25,6,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Light,25,17,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Light,25,17,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Light,25,9,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Light,30,10,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Light,30,2,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Light,30,4,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Light,30,4,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Dark,15,0,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Dark,15,0,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Dark,15,0,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Dark,15,0,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Dark,20,0,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Dark,20,0,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Dark,20,0,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Dark,20,0,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Dark,25,0,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Dark,25,0,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Dark,25,0,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Dark,25,0,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Dark,30,0,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Dark,30,0,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Dark,30,0,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,Dark,30,0,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera subulata,Lavoisiera subulata,Light,15,5,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Light,15,11,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Light,15,4,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Light,15,3,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Light,20,14,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Light,20,15,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Light,20,9,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Light,20,8,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Light,25,12,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Light,25,8,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Light,25,11,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Light,25,5,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Light,30,4,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Light,30,10,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Light,30,12,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Light,30,6,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Dark,15,0,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Dark,15,0,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Dark,15,0,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Dark,15,0,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Dark,20,0,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Dark,20,0,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Dark,20,0,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Dark,20,0,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Dark,25,0,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Dark,25,0,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Dark,25,0,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Dark,25,0,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Dark,30,0,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Dark,30,0,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Dark,30,0,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,Dark,30,0,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Leandra aurea,Leandra aurea,Light,20,11,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Light,20,12,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Light,20,13,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Light,20,10,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Light,25,11,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Light,25,6,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Light,25,11,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Light,25,16,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Light,30,7,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Light,30,18,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Light,30,13,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Light,30,13,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Dark,20,0,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Dark,20,0,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Dark,20,0,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Dark,20,0,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Dark,25,0,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Dark,25,0,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Dark,25,0,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Dark,25,0,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Dark,30,0,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Dark,30,0,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Dark,30,0,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,Dark,30,0,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra coriacea,Leandra coriacea,Light,25,20,25,Shrub,Restricted,Xeric,0.25,ND,Leandra_coriacea
80,Leandra coriacea,Leandra coriacea,Light,25,16,25,Shrub,Restricted,Xeric,0.25,ND,Leandra_coriacea
80,Leandra coriacea,Leandra coriacea,Light,25,18,25,Shrub,Restricted,Xeric,0.25,ND,Leandra_coriacea
80,Leandra coriacea,Leandra coriacea,Light,25,21,25,Shrub,Restricted,Xeric,0.25,ND,Leandra_coriacea
80,Leandra coriacea,Leandra coriacea,Dark,25,0,25,Shrub,Restricted,Xeric,0.25,ND,Leandra_coriacea
80,Leandra coriacea,Leandra coriacea,Dark,25,0,25,Shrub,Restricted,Xeric,0.25,ND,Leandra_coriacea
80,Leandra coriacea,Leandra coriacea,Dark,25,0,25,Shrub,Restricted,Xeric,0.25,ND,Leandra_coriacea
80,Leandra coriacea,Leandra coriacea,Dark,25,0,25,Shrub,Restricted,Xeric,0.25,ND,Leandra_coriacea
80,Macairea radula,Macairea radula,Light,25,27,50,Shrub,Restricted,Xeric,0.12,ND,Macairea_radula
80,Macairea radula,Macairea radula,Light,25,24,50,Shrub,Restricted,Xeric,0.12,ND,Macairea_radula
80,Macairea radula,Macairea radula,Light,25,25,50,Shrub,Restricted,Xeric,0.12,ND,Macairea_radula
80,Macairea radula,Macairea radula,Light,25,28,50,Shrub,Restricted,Xeric,0.12,ND,Macairea_radula
80,Macairea radula,Macairea radula,Dark,25,0,50,Shrub,Restricted,Xeric,0.12,ND,Macairea_radula
80,Macairea radula,Macairea radula,Dark,25,0,50,Shrub,Restricted,Xeric,0.12,ND,Macairea_radula
80,Macairea radula,Macairea radula,Dark,25,0,50,Shrub,Restricted,Xeric,0.12,ND,Macairea_radula
80,Macairea radula,Macairea radula,Dark,25,0,50,Shrub,Restricted,Xeric,0.12,ND,Macairea_radula
80,Miconia albicans,Miconia albicans,Light,20,9,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Light,20,12,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Light,20,14,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Light,20,12,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Light,25,14,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Light,25,11,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Light,25,9,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Light,25,16,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Light,30,10,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Light,30,13,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Light,30,9,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Light,30,14,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Dark,20,0,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Dark,20,0,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Dark,20,0,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Dark,20,0,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Dark,25,0,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Dark,25,0,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Dark,25,0,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Dark,25,0,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Dark,30,0,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Dark,30,0,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Dark,30,0,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,Dark,30,0,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia alborufescens,Miconia alborufescens,Light,20,20,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Light,20,12,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Light,20,13,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Light,20,17,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Light,25,21,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Light,25,17,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Light,25,24,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Light,25,17,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Light,30,5,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Light,30,11,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Light,30,11,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Light,30,6,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Dark,20,0,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Dark,20,0,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Dark,20,0,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Dark,20,0,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Dark,25,0,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Dark,25,0,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Dark,25,0,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Dark,25,0,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Dark,30,0,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Dark,30,0,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Dark,30,0,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,Dark,30,0,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia chamissois,Miconia chamissois,Light,20,23,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Light,20,19,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Light,20,24,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Light,20,20,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Light,25,20,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Light,25,18,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Light,25,18,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Light,25,24,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Light,30,14,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Light,30,10,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Light,30,14,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Light,30,15,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Dark,20,0,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Dark,20,0,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Dark,20,0,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Dark,20,0,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Dark,25,0,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Dark,25,0,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Dark,25,0,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Dark,25,0,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Dark,30,0,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Dark,30,0,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Dark,30,0,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,Dark,30,0,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia cipoensis,Miconia cipoensis,Light,20,18,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Light,20,19,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Light,20,19,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Light,20,18,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Light,25,23,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Light,25,15,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Light,25,22,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Light,25,20,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Light,30,14,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Light,30,6,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Light,30,15,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Light,30,10,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Dark,20,0,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Dark,20,0,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Dark,20,0,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Dark,20,0,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Dark,25,0,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Dark,25,0,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Dark,25,0,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Dark,25,0,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Dark,30,0,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Dark,30,0,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Dark,30,0,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,Dark,30,0,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia ibaguensis,Miconia ibaguensis,Light,20,14,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,Light,20,13,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,Light,20,12,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,Light,20,12,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,Light,25,8,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,Light,25,13,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,Light,25,11,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,Light,25,12,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,Light,30,10,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,Light,30,4,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,Light,30,13,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,Light,30,8,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,Light,35,2,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,Light,35,5,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,Light,35,5,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,Light,35,2,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,Dark,20,0,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,Dark,20,0,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,Dark,20,0,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
